UserId	fear	anger	sad	joy	surprise	disgust	trust	anticipation	positive	negative	#Emo_Categories	label
u1333	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u1224	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u895	0.0	0.166666666667	0.166666666667	0.5	0.0	0.0	0.0	0.166666666667	0.666666666667	0.333333333333	4	Male
u104	0	0	0	0	0	0	0	0	0	0	0	F
u1064	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	Male
u1411	0.0	0.166666666667	0.0	0.5	0.0	0.0	0.0	0.333333333333	0.833333333333	0.166666666667	3	Male
u183	0.0	0.0	0.0	0.8	0.2	0.0	0.0	0.0	1.0	0.0	2	F
u1280	0.0	0.0	0.0	0.777777777778	0.0	0.0	0.0	0.222222222222	1.0	0.0	2	Male
u749	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u54	0.0	0.555555555556	0.111111111111	0.111111111111	0.0	0.0	0.222222222222	0.0	0.333333333333	0.666666666667	4	F
u664	0.0	0.571428571429	0.0	0.285714285714	0.0	0.0	0.142857142857	0.0	0.428571428571	0.571428571429	3	F
u480	0.0	0.117647058824	0.117647058824	0.352941176471	0.0	0.0588235294118	0.117647058824	0.235294117647	0.705882352941	0.294117647059	6	F
u1019	0.0	0.0	0.25	0.5	0.0	0.0	0.0	0.25	0.75	0.25	3	Male
u1535	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.333333333333	1.0	0.0	2	Male
u13	0.123287671233	0.41095890411	0.041095890411	0.0958904109589	0.013698630137	0.027397260274	0.178082191781	0.109589041096	0.417910447761	0.582089552239	8	F
u1066	0	0	0	0	0	0	0	0	0	0	0	Male
u583	0.0	0.333333333333	0.0666666666667	0.6	0.0	0.0	0.0	0.0	0.6	0.4	3	F
u1049	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u1455	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u1158	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u1231	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
